tt8721424,tick~^ tick...BOOM! (2021),https://imdb-api.com/images/original/MV5BZmMyMmE0M2UtN2E2MC00YzVmLTkwODgtOTVhYjVlOTBhY2RjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6751_AL_.jpg,7.5,The film follows Jon (Andrew Garfield)~^ a young theater composer who's waiting tables at a New York City diner in 1990 while writing what he hopes will be the next great American musical. Days before he's due to showcase his work in a make-or-break performance~^ Jon is feeling the pressure from everywhere: from his girlfriend Susan~^ who dreams of an artistic life beyond New York City; from his friend Michael~^ who has moved on from his dream to a life of financial security; amidst an artistic community being ravaged by the AIDS epidemic. With the clock ticking~^ Jon is at a crossroads and faces the question everyone must reckon with: What are we meant to do with the time we have?,Biography:Drama:Musical,no,yes
tt9784798,Judas and the Black Messiah (2021),https://imdb-api.com/images/original/MV5BMjBjYjBjNTUtOTg0Ni00Yzk2LTg1NWMtNjI2ODk2YjJmZGU0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6751_AL_.jpg,7.4,Fred Hampton~^ a young~^ charismatic activist~^ becomes Chairman of the Illinois chapter of the Black Panther Party - putting him directly in the crosshairs of the government~^ the FBI~^ and the Chicago Police. But to destroy the revolution~^ the authorities are going to need a man on the inside.,Biography:Drama:History,no,yes
tt11271038,Licorice Pizza (2021),https://imdb-api.com/images/original/MV5BYjkwMzIxYzMtOTVkMS00NDQxLThkMjItNzgxN2RiNjdlNTliXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6751_AL_.jpg,7.4,LICORICE PIZZA is the story of Alana Kane and Gary Valentine growing up~^ running around and falling in love in the San Fernando Valley~^ 1973. Written and Directed by Paul Thomas Anderson~^ the film tracks the treacherous navigation of first love.,Comedy:Drama:Romance,no,yes
tt3581652,West Side Story (2021),https://imdb-api.com/images/original/MV5BMzQ5ZDZhZDItZTNmZi00MWQ0LWJlNDUtZTE4ZWJmODNlM2Y3XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_Ratio0.6751_AL_.jpg,7.3,Manhattan~^ Upper West Side~^ 1957. Against the backdrop of the decaying tenements in the San Juan Hill neighbourhood and the constant threat of the wrecking ball~^ two warring gangs--tough Riff's Jets and swaggering Bernardo's Puerto Rican Sharks--fight for supremacy. Now~^ with a once-and-for-all~^ winner-takes-all rumble on the cards~^ an unexpected whirlwind romance at the high-school dance between former Jet brawler Tony and Bernardo's delicate little sister María sets the stage for an all-out turf war. But what's a gang without its territory? Above all~^ when the future is uncertain~^ what's hope without love?,Crime:Drama:Musical,no,yes
tt5580390,The Shape of Water (2017),https://imdb-api.com/images/original/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_Ratio0.6751_AL_.jpg,7.3,From master storyteller Guillermo del Toro comes THE SHAPE OF WATER~^ an otherworldly fable set against the backdrop of Cold War era America circa 1962. In the hidden high-security government laboratory where she works~^ lonely Elisa (Sally Hawkins) is trapped in a life of isolation. Elisa's life is changed forever when she and co-worker Zelda (Octavia Spencer) discover a secret classified experiment. Rounding out the cast are Michael Shannon~^ Richard Jenkins~^ Michael Stuhlbarg~^ and Doug Jones.,Drama:Fantasy:Romance,no,yes
tt12789558,Belfast (2021),https://imdb-api.com/images/original/MV5BODMwYTYyY2ItOWQ5Yi00OTI1LTllYTQtYTdlNWM4YzJhYTM0XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_Ratio0.6751_AL_.jpg,7.3,Belfast~^ 15 August 1969. Surrounded by sporadic violence and growing danger~^ nine-year-old Buddy finds himself confronted with the ugly reality of sectarian conflict. And~^ as the suffocating stranglehold of increasing turmoil tightens around his once-peaceful working-class neighbourhood~^ Buddy tries his best to understand The Troubles--after all~^ someone must be responsible for forcing people to flee their homes. Now~^ Buddy's family must come face to face with a nearly impossible~^ life-altering decision: stay or start packing?,Biography:Drama:History,no,yes
tt14114802,The Outfit (2022),https://imdb-api.com/images/original/MV5BYWQ0NWUyMjktYjg4Yy00NmY3LTg2YzEtNWY5OTY5YTc2MjhjXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_Ratio0.6751_AL_.jpg,7.3,Leonard (Mark Rylance)~^ a master English tailor who's ended up in Chicago~^ operates a corner tailor shop with his assistant (Zoey Deutch) where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters. One night~^ two killers (Dylan O'Brien~^ Johnny Flynn) knock on his door in need of a favor - And Leonard is thrust onto the board in a deadly game of deception and murder.,Crime:Drama,no,yes
tt13560574,X (2022),https://imdb-api.com/images/original/MV5BMTJiMmE5YWItOWZjYS00YTg0LWE0MTYtMzg2ZTY4YjNkNDEzXkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_Ratio0.6751_AL_.jpg,7.3,Set in 1979~^ adult movie actors and a small film crew arrive to a farmhouse occupied by an elderly couple in the desolate Texas countryside to film an adult movie. As the day shifts to night~^ the visitors slowly realize that they are not safe~^ and are being targeted by a nearby enemy.,Horror,no,no
tt3791216,All the Way (2016),https://imdb-api.com/images/original/MV5BMzUwMTRmMjYtNjI0ZC00Mzc3LTgyZGQtZTA5OTg5ZmVkZDMxXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_Ratio0.6751_AL_.jpg,7.3,November 22~^ 1963. President John F. Kennedy has just been assassinated and Vice President Lyndon B. Johnson is now President. One of his first acts as President is to reaffirm the US government's intention to pass the Civil Rights Act. This Act was drafted while JFK was in office and gives people of all races the same rights~^ including voting rights~^ access to education and access to public facilities. However~^ he faces strong opposition to the bill~^ especially from within his own party. He will have to use all his political will and cunning to get it through.,Biography:Drama:History,no,yes
tt6334354,The Suicide Squad (2021),https://imdb-api.com/images/original/MV5BMWU4NDQ2NjEtNjhkOS00Y2MwLWJkODItZmJhZGE0MDU1OWM4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6751_AL_.jpg,7.2,In exchange for lighter sentences~^ just like the anti-hero team in Suicide Squad (2016)~^ a new batch of Belle Reve's meta-humans strike a deal with the cold head of Task Force X~^ Amanda Waller. This time~^ her ragtag band of super-powered convicts--Harley Quinn~^ Bloodsport~^ Peacemaker~^ King Shark~^ Polka-Dot Man~^ and Ratcatcher 2--venture into the peril-laden South American island nation of Corto Maltese to find the Thinker: the evil scientist in charge of the mysterious Project Starfish. But~^ as the band joins forces with an old leader of the notorious team~^ humankind is on the verge of extinction. Can the expendable Suicide Squad stop the new menace that could mean the end of the world as we know it?,Action:Adventure:Comedy,no,yes
tt8847712,The French Dispatch (2021),https://imdb-api.com/images/original/MV5BNmQxZTNiODYtNzBhYy00MzVlLWJlN2UtNTc4YWZjMDIwMmEzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6751_AL_.jpg,7.2,Faced with the impending dissolution of The French Dispatch~^ a factual weekly report on various subjects~^ old-school editor-in-chief Arthur Howitzer Jr. assembles the crème de la crème of the magazine's loyal expatriate journalists for one final issue. Against the backdrop of picturesque Ennui-sur-Blasé~^ Paris~^ France~^ three main articles unfold~^ pivoting around tormented genius artists~^ statuesque prison officers~^ flamboyant critics~^ moody idealists~^ conflicted ace reporters~^ legendary chefs~^ and~^ of course~^ the police.,Comedy:Drama:Romance,no,yes
tt5478478,Hostiles (2017),https://imdb-api.com/images/original/MV5BNjFhZjM4ZDYtMGRjYi00Yzc2LWExYmEtMDQ3NzA4ODU4YTljXkEyXkFqcGdeQXVyNjkwMzU3NDI@._V1_Ratio0.6751_AL_.jpg,7.2,In 1892 after nearly two decades of fighting the Cheyenne~^ the Apache~^ and the Comanche natives~^ the United States Cavalry Captain and war hero Joseph Blocker is ordered to escort the ailing Cheyenne chief~^ Yellow Hawk--his most despised enemy--to his ancestral home in Montana's Valley of the Bears. Nauseated with a baleful anger~^ Joseph's unwelcome final assignment is further complicated when widowed settler Rosalie Quaid is taken in by his band of soldiers. Aggressive packs of marauding Comanches are still on the warpath and thirsty for blood~^ so can the seasoned Captain do his duty one last time?,Drama:Western,no,yes
tt5093026,Papillon (2017),https://imdb-api.com/images/original/MV5BMjIxMTMyOTE2NF5BMl5BanBnXkFtZTgwMDYyNzY1NTM@._V1_Ratio0.6751_AL_.jpg,7.2,Based on the international best-selling autobiographical books "Papillon" and "Banco"~^ PAPILLON follows the epic story of Henri "Papillon" Charrière (Charlie Hunnam)~^ a safecracker from the Parisian underworld who is framed for murder and condemned to life in the notorious penal colony on Devil's Island. Determined to regain his freedom~^ Papillon forms an unlikely alliance with quirky convicted counterfeiter Louis Dega (Rami Malek)~^ who in exchange for protection~^ agrees to finance Papillon's escape.,Adventure:Biography:Crime,no,yes
tt3892172,Leave No Trace (2018),https://imdb-api.com/images/original/MV5BMjE3OTI1MTU0OV5BMl5BanBnXkFtZTgwNTg1MzkzNTM@._V1_Ratio0.6751_AL_.jpg,7.2,Will (Ben Foster) and his teenage daughter~^ Tom (Thomasin Harcourt McKenzie)~^ have lived off the grid for years in the forests of Portland~^ Oregon. When their idyllic life is shattered~^ both are put into social services. After clashing with their new surroundings~^ Will and Tom set off on a harrowing journey back to their wild homeland. The film is directed by Debra Granik from a script adapted by Granik and Anne Rosellini.,Adventure:Drama,no,yes
tt8368512,The Courier (2020),https://imdb-api.com/images/original/MV5BYjg4YTJlNzMtY2U0OC00N2FjLWI0ZTgtNGM1NDRhMWNhZmRkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_Ratio0.6751_AL_.jpg,7.2,In the shadow of the Cold War a letter from Oleg Penkovsky (Merab Ninidze) an agency of the Soviet Union received by MI6 stating the concern of Penkovsky about world safety and his anxiety about a nuclear war~^ So Emily Donovan (Rachel Brosnahan) a CIA Agent reached out to MI6 Agent Dickie Franks (Angus Wright) ~^ who recruited British salesman Greville Wynne (Benedict Cumberbatch) to be their spy.,Drama:History:Thriller,no,yes
tt1965308,Interreflections (2020),https://imdb-api.com/images/original/MV5BMTU3Mjk4OTEzMl5BMl5BanBnXkFtZTgwODA0MTQ2MzE@._V1_Ratio0.6751_AL_.jpg,7.2,In a quest for a new~^ more humane society~^ a counter-culture revolution takes the world by storm. In the first of the InterReflections Trilogy~^ we look back to the modern world and wonder how it was we managed to survive as long as we had.,Fantasy:Sci-Fi,no,yes
tt5052474,Sicario: Day of the Soldado (2018),https://imdb-api.com/images/original/MV5BMTEzNjM2NTYxMjReQTJeQWpwZ15BbWU4MDU2NzAxNTUz._V1_Ratio0.6751_AL_.jpg,7.1,In this adventure/drama~^ CIA agent Matt Graver (Josh Brolin) enlists a mysterious operative to help investigate a Mexican drug cartel that has been smuggling terrorists into the U.S. Things escalate when the daughter of a top kingpin is abducted~^ forcing Graver and his partner to re-evaluate their mission.,Action:Adventure:Crime,no,yes
tt1259528,Den of Thieves (2018),https://imdb-api.com/images/original/MV5BMzYyODcwMDAyM15BMl5BanBnXkFtZTgwOTA4MjIwNDI@._V1_Ratio0.6751_AL_.jpg,7,A gritty L.A crime saga which follows the intersecting and often personally connected lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan an impossible heist on the Federal Reserve Bank of downtown Los Angeles.,Action:Crime:Drama,no,yes
tt14217100,Ferry (2021),https://imdb-api.com/images/original/MV5BZThhNWM2Y2ItMDRkOC00MWEyLTg5YmItMThkMzRjYjA3Mzk4XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_Ratio0.6751_AL_.jpg,7,Ruthless Ferry Bouman is sent to his native region of Brabant by his boss Brink to avenge an attack on their gang. When he meets lovely Danielle and old family feuds resurface~^ Brabant starts to pierce his steel armour.,Action:Crime:Drama,no,yes
tt2222042,Love and Monsters (2020),https://imdb-api.com/images/original/MV5BYWVkMWEyMDUtZTVmOC00MTYxLWE1ZTUtNjk4M2IzMjY2OTIxXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_Ratio0.6751_AL_.jpg,7,Seven years after the Monsterpocalypse~^ Joel Dawson (Dylan O'Brien)~^ along with the rest of humanity~^ has been living underground ever since giant creatures took control of the land. After reconnecting over radio with his high school girlfriend Aimee (Jessica Henwick)~^ who is now 80 miles away at a coastal colony~^ Joel begins to fall for her again. As Joel realizes that there's nothing left for him underground~^ he decides against all logic to venture out to Aimee~^ despite all the dangerous monsters that stand in his way. The fun-filled and action-packed adventure also stars Michael Rooker and Ariana Greenblatt.,Action:Adventure:Comedy,no,yes
tt1587310,Maleficent (2014),https://imdb-api.com/images/original/MV5BMjAwMzAzMzExOF5BMl5BanBnXkFtZTgwOTcwMDA5MTE@._V1_Ratio0.6751_AL_.jpg,7,A beautiful~^ pure-hearted young woman~^ Maleficent has an idyllic life growing up in a peaceable forest kingdom~^ until one day when an invading army threatens the harmony of the land. Maleficent rises to be the land's fiercest protector~^ but she ultimately suffers a ruthless betrayal - an act that begins to turn her pure heart to stone. Bent on revenge~^ Maleficent faces a battle with the invading king's successor and~^ as a result~^ places a curse upon his newborn infant Aurora. As the child grows~^ Maleficent realizes that Aurora holds the key to peace in the kingdom - and perhaps to Maleficent's true happiness as well.,Adventure:Family:Fantasy,no,yes
tt11003218,Pig (2021),https://imdb-api.com/images/original/MV5BOTc2NjRmN2QtMGY1Ny00MTc2LWJmMWUtZmViOTkyNjk2NGExXkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_Ratio0.6751_AL_.jpg,7,With his only connection to the outside world lying in Portland businessman Amir~^ taciturn~^ meditative hermit Rob has found solace deep in the heart of the dense Oregon forests and the unique bond with his only companion: his beloved truffle-hunting pig. Tired of grappling with the profound sadness of prolonged grief~^ Rob relies on a simple daily routine to keep his sanity~^ self-respect~^ and dignity~^ utterly unaware that he has already caught unwanted attention. Now~^ his best friend is missing~^ and revenge can only make things worse. Indeed~^ strange as it sounds~^ inconsolable Rob only wants his pig back~^ and if he has to~^ he'll go to the edge of the world to find her. But first things first. Who has Rob's pig?,Drama:Mystery:Thriller,no,yes
tt6491178,Dragged Across Concrete (2018),https://imdb-api.com/images/original/MV5BMjE1MTk5NDQ5Ml5BMl5BanBnXkFtZTgwODUxNzg0NzM@._V1_Ratio0.6751_AL_.jpg,6.9,The script centers on two policemen~^ one an old-timer (Gibson)~^ the other his volatile younger partner (Vaughn)~^ who find themselves suspended when a video of their strong-arm tactics become the media's cause du jour. Low on cash and with no other options~^ these two embittered soldiers descend into the criminal underworld to gain their just due~^ but instead find far more than they wanted awaiting them in the shadows.,Action:Crime:Drama,no,yes
tt1390411,In the Heart of the Sea (2015),https://imdb-api.com/images/original/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_Ratio0.6751_AL_.jpg,6.9,"In the winter of 1820~^ the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will~^ and an almost human sense of vengeance. The real-life maritime disaster would inspire Herman Melville's Moby-Dick. But that told only half the story. ""In the Heart of the Sea"" reveals the encounter's harrowing aftermath~^ as the ship's surviving crew is pushed to their limits and forced to do the unthinkable to stay alive. Braving storms~^ starvation~^ panic and despair~^ the men will call into question their deepest beliefs~^ from the value of their lives to the morality of their trade~^ as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",Action:Adventure:Biography,no,yes
